Mouse gene 	Human gene
MGI:1855699	NCBI_gene:102725302
MGI:1919862	NCBI_gene:54969
MGI:1914944	NCBI_gene:80173
MGI:1913843	NCBI_gene:56616
MGI:1858963	NCBI_gene:64841
MGI:1921850	NCBI_gene:57129
MGI:2442621	NCBI_gene:79034
MGI:2443419	NCBI_gene:26750
MGI:1916274	NCBI_gene:29907
MGI:2443413	NCBI_gene:102724007
MGI:1916249	NCBI_gene:10393
MGI:98036	NCBI_gene:6155
MGI:1918699	NCBI_gene:51603
MGI:2384861	NCBI_gene:90527
MGI:1914061	NCBI_gene:405753
MGI:1915678	NCBI_gene:55240
MGI:1923560	NCBI_gene:79689
MGI:1917608	NCBI_gene:26872
MGI:1921301	NCBI_gene:261729
MGI:1913296	NCBI_gene:4711
MGI:1913396	NCBI_gene:55219
MGI:2442184	NCBI_gene:201163
MGI:1922016	NCBI_gene:78992
MGI:1915532	NCBI_gene:54432
MGI:1101771	NCBI_gene:9365
MGI:1932466	NCBI_gene:152831
MGI:2183549	NCBI_gene:197021
MGI:104576	NCBI_gene:3938
MGI:1927165	NCBI_gene:56339
MGI:1344403	NCBI_gene:10428
MGI:1924828	NCBI_gene:607
MGI:1933114	NCBI_gene:283149
MGI:2443133	NCBI_gene:130612
MGI:2685972	NCBI_gene:26032
MGI:2181962	NCBI_gene:125981
MGI:1920932	NCBI_gene:340485
MGI:1913440	NCBI_gene:55331
MGI:2136405	NCBI_gene:26035
MGI:2680221	NCBI_gene:57562
MGI:1341284	NCBI_gene:100534012
MGI:1349475	NCBI_gene:5527
MGI:2388479	NCBI_gene:5525
MGI:2388480	NCBI_gene:5526
MGI:1349473	NCBI_gene:5529
MGI:2388481	NCBI_gene:5528
MGI:1330276	NCBI_gene:9318
MGI:1916327	NCBI_gene:5717
MGI:1926224	NCBI_gene:54715
MGI:106368	NCBI_gene:102725405
MGI:1933973	NCBI_gene:23543
MGI:2144891	NCBI_gene:388021
MGI:1919273	NCBI_gene:284613
MGI:1929280	NCBI_gene:11068
MGI:1914244	NCBI_gene:84984
MGI:1921690	NCBI_gene:80790
MGI:2684934	NCBI_gene:221424
MGI:1914289	NCBI_gene:58517
MGI:3800293	NCBI_gene:340168
MGI:3645343	NCBI_gene:25873
MGI:1860603	NCBI_gene:25873
MGI:1927470	NCBI_gene:10615
MGI:2180697	NCBI_gene:29946
MGI:106018	NCBI_gene:7903
MGI:106020	NCBI_gene:8128
MGI:2386797	NCBI_gene:338596
MGI:109243	NCBI_gene:29906
MGI:106011	NCBI_gene:6489
MGI:106019	NCBI_gene:51046
MGI:3644478	NCBI_gene:100133267
MGI:1927667	NCBI_gene:100289462
MGI:1927667	NCBI_gene:100289462
MGI:2675345	NCBI_gene:414325
MGI:2675345	NCBI_gene:414325
MGI:87853	NCBI_gene:434
MGI:892013	NCBI_gene:181
MGI:2144755	NCBI_gene:57037
MGI:1917004	NCBI_gene:25793
MGI:1313288	NCBI_gene:3619
MGI:1333833	NCBI_gene:9139
MGI:1338013	NCBI_gene:863
MGI:104793	NCBI_gene:862
MGI:1889007	NCBI_gene:57348
MGI:2157091	NCBI_gene:94015
MGI:1925589	NCBI_gene:80727
MGI:107676	NCBI_gene:10010
MGI:2151113	NCBI_gene:26254
MGI:1918985	NCBI_gene:100616367
MGI:1098221	NCBI_gene:2593
MGI:2442985	NCBI_gene:55082
MGI:1914523	NCBI_gene:4705
MGI:1913266	NCBI_gene:7084
MGI:1351602	NCBI_gene:1716
MGI:102726	NCBI_gene:1633
MGI:2177151	NCBI_gene:83692
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:1860139	NCBI_gene:2550
MGI:2653880	NCBI_gene:165829
MGI:2386030	NCBI_gene:9568
MGI:3039614	NCBI_gene:100526842
MGI:1929093	NCBI_gene:58510
MGI:97770	NCBI_gene:5625
MGI:1859307	NCBI_gene:81622
MGI:3712668	NCBI_gene:54346
MGI:1933250	NCBI_gene:54346
MGI:1913617	NCBI_gene:126526
MGI:3608324	NCBI_gene:348303
MGI:1100878	NCBI_gene:6415
MGI:1913678	NCBI_gene:84299
MGI:1913490	NCBI_gene:23630
MGI:1891124	NCBI_gene:10008
MGI:88297	NCBI_gene:885
MGI:1919950	NCBI_gene:114991
MGI:1925123	NCBI_gene:29068
MGI:1344336	NCBI_gene:84922
MGI:104614	NCBI_gene:1345
MGI:1921735	NCBI_gene:149499
MGI:2684861	NCBI_gene:22861
MGI:2444084	NCBI_gene:338322
MGI:3041206	NCBI_gene:55655
MGI:2675377	NCBI_gene:338321
MGI:1345193	NCBI_gene:126206
MGI:1890518	NCBI_gene:147945
MGI:1924108	NCBI_gene:338323
MGI:2653833	NCBI_gene:114548
MGI:2141990	NCBI_gene:171389
MGI:2676630	NCBI_gene:91662
MGI:2429611	NCBI_gene:79671
MGI:108445	NCBI_gene:4261
MGI:2444070	NCBI_gene:197358
MGI:1341839	NCBI_gene:10392
MGI:2429397	NCBI_gene:64127
MGI:1861452	NCBI_gene:84720
MGI:1916465	NCBI_gene:112483
MGI:1921059	NCBI_gene:340562
MGI:98233	NCBI_gene:6303
MGI:2147162	NCBI_gene:84747
MGI:1328357	NCBI_gene:9094
MGI:2144113	NCBI_gene:100616388
MGI:2147502	NCBI_gene:10249
MGI:3647683	NCBI_gene:389396
MGI:1197514	NCBI_gene:5427
MGI:2443764	NCBI_gene:9657
MGI:105059	NCBI_gene:7454
MGI:1920428	NCBI_gene:8976
MGI:103267	NCBI_gene:1978
MGI:1270847	NCBI_gene:8637
MGI:109198	NCBI_gene:1979
MGI:1921664	NCBI_gene:102724798
MGI:1349442	NCBI_gene:9282
MGI:1915141	NCBI_gene:595100
MGI:1346072	NCBI_gene:9491
MGI:2146906	NCBI_gene:9742
MGI:2682064	NCBI_gene:26160
MGI:2445178	NCBI_gene:340578
MGI:1916220	NCBI_gene:25853
MGI:2385255	NCBI_gene:60488
MGI:1915847	NCBI_gene:154467
MGI:1925771	NCBI_gene:134553
MGI:88332	NCBI_gene:916
MGI:88331	NCBI_gene:915
MGI:88333	NCBI_gene:917
MGI:1931556	NCBI_gene:84514
MGI:1933124	NCBI_gene:80851
MGI:1344391	NCBI_gene:9467
MGI:107375	NCBI_gene:58488
MGI:2139090	NCBI_gene:56910
MGI:1860093	NCBI_gene:10809
MGI:2656842	NCBI_gene:388015
MGI:2151797	NCBI_gene:96764
MGI:1097163	NCBI_gene:5425
MGI:1891017	NCBI_gene:7542
MGI:3045269	NCBI_gene:126820
MGI:1919070	NCBI_gene:89891
MGI:2385328	NCBI_gene:79819
MGI:2685574	NCBI_gene:64446
MGI:1916172	NCBI_gene:27019
MGI:2445085	NCBI_gene:55112
MGI:107750	NCBI_gene:1781
MGI:107743	NCBI_gene:1780
MGI:1341907	NCBI_gene:24147
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:2148930	NCBI_gene:80740
MGI:1859616	NCBI_gene:56850
MGI:1333115	NCBI_gene:83707
MGI:1924059	NCBI_gene:140707
MGI:2384565	NCBI_gene:78994
MGI:2443658	NCBI_gene:253143
MGI:1914561	NCBI_gene:140838
MGI:1919998	NCBI_gene:81932
MGI:3040695	NCBI_gene:79728
MGI:107440	NCBI_gene:22994
MGI:1927899	NCBI_gene:4327
MGI:103189	NCBI_gene:4316
MGI:1353466	NCBI_gene:9313
MGI:97009	NCBI_gene:4313
MGI:3039232	NCBI_gene:64066
MGI:97010	NCBI_gene:4314
MGI:1202395	NCBI_gene:4317
MGI:1933847	NCBI_gene:4312
MGI:1340026	NCBI_gene:4322
MGI:105112	NCBI_gene:3263
MGI:97011	NCBI_gene:4318
MGI:101900	NCBI_gene:4323
MGI:1276107	NCBI_gene:4325
MGI:109320	NCBI_gene:4324
MGI:1341867	NCBI_gene:10893
MGI:2443938	NCBI_gene:64386
MGI:1346076	NCBI_gene:4326
MGI:2664387	NCBI_gene:118856
MGI:1347361	NCBI_gene:8510
MGI:97008	NCBI_gene:102725056
MGI:2146066	NCBI_gene:387856
MGI:1921094	NCBI_gene:339416
MGI:1919637	NCBI_gene:80011
MGI:2685067	NCBI_gene:80129
MGI:2179069	NCBI_gene:140578
MGI:2685357	NCBI_gene:143903
MGI:1925059	NCBI_gene:115353
MGI:1920626	NCBI_gene:339669
MGI:893597	NCBI_gene:102723352
MGI:1343142	NCBI_gene:10095
MGI:1928896	NCBI_gene:10552
MGI:1298229	NCBI_gene:22795
MGI:97342	NCBI_gene:4811
MGI:2443132	NCBI_gene:29967
MGI:1929480	NCBI_gene:26020
MGI:95290	NCBI_gene:1950
MGI:96828	NCBI_gene:4035
MGI:2151136	NCBI_gene:53353
MGI:96765	NCBI_gene:3949
MGI:1340044	NCBI_gene:7804
MGI:3584516	NCBI_gene:4037
MGI:98935	NCBI_gene:7436
MGI:2442252	NCBI_gene:4038
MGI:95794	NCBI_gene:4036
MGI:1278315	NCBI_gene:4041
MGI:1298218	NCBI_gene:4040
MGI:2443456	NCBI_gene:57465
MGI:1096367	NCBI_gene:5720
MGI:1096365	NCBI_gene:102465801
MGI:1096366	NCBI_gene:10197
MGI:1921501	NCBI_gene:122416
MGI:1921575	NCBI_gene:1212
MGI:894297	NCBI_gene:1211
MGI:1197006	NCBI_gene:51268
MGI:1289164	NCBI_gene:29781
MGI:1920234	NCBI_gene:25792
MGI:1929671	NCBI_gene:10962
MGI:1923839	NCBI_gene:222643
MGI:894703	NCBI_gene:219699
MGI:2389364	NCBI_gene:137970
MGI:894682	NCBI_gene:90249
MGI:1095412	NCBI_gene:8633
MGI:1336186	NCBI_gene:102724054
MGI:1915512	NCBI_gene:56895
MGI:2446186	NCBI_gene:9926
MGI:2684937	NCBI_gene:253558
MGI:1196345	NCBI_gene:55326
MGI:3655979	NCBI_gene:79713
MGI:2442010	NCBI_gene:64866
MGI:101912	NCBI_gene:1603
MGI:106369	NCBI_gene:440400
MGI:97512	NCBI_gene:5126
MGI:97515	NCBI_gene:5125
MGI:102897	NCBI_gene:100507472
MGI:97511	NCBI_gene:5122
MGI:107421	NCBI_gene:102723386
MGI:97514	NCBI_gene:54760
MGI:97513	NCBI_gene:5045
MGI:1927235	NCBI_gene:8720
MGI:102724	NCBI_gene:7174
MGI:2140260	NCBI_gene:255738
MGI:1924393	NCBI_gene:9321
MGI:1919782	NCBI_gene:79595
MGI:2445062	NCBI_gene:139221
MGI:1915364	NCBI_gene:84939
MGI:1919904	NCBI_gene:151903
MGI:1315201	NCBI_gene:113246
MGI:96941	NCBI_gene:1215
MGI:88563	NCBI_gene:1511
MGI:109267	NCBI_gene:3002
MGI:3615275	NCBI_gene:26085
MGI:1343166	NCBI_gene:5653
MGI:1918788	NCBI_gene:102724007
MGI:104655	NCBI_gene:258
MGI:98446	NCBI_gene:6837
MGI:1344416	NCBI_gene:102723969
MGI:1921701	NCBI_gene:9489
MGI:107380	NCBI_gene:9552
MGI:2446212	NCBI_gene:55721
MGI:1196252	NCBI_gene:152185
MGI:88056	NCBI_gene:347
MGI:1197015	NCBI_gene:102723452
MGI:1197015	NCBI_gene:102723452
MGI:1197015	NCBI_gene:102723452
MGI:1197015	NCBI_gene:102723452
MGI:1197015	NCBI_gene:102723452
MGI:2445077	NCBI_gene:144811
MGI:1915092	NCBI_gene:161424
MGI:1858213	NCBI_gene:8192
MGI:1915293	NCBI_gene:221143
MGI:3647699	NCBI_gene:84215
MGI:2685106	NCBI_gene:91748
MGI:2442086	NCBI_gene:55809
MGI:1859854	NCBI_gene:283248
MGI:106340	NCBI_gene:23186
MGI:2441920	NCBI_gene:55758
MGI:2386964	NCBI_gene:54879
MGI:1927450	NCBI_gene:102466616
MGI:96539	NCBI_gene:3592
MGI:1918934	NCBI_gene:375287
MGI:1928368	NCBI_gene:9111
MGI:1917360	NCBI_gene:3430
MGI:1344344	NCBI_gene:9802
MGI:1330239	NCBI_gene:8813
MGI:1913498	NCBI_gene:29880
MGI:1916709	NCBI_gene:84993
MGI:2685336	NCBI_gene:143630
MGI:3045291	NCBI_gene:50613
MGI:1860283	NCBI_gene:29978
MGI:1860276	NCBI_gene:29979
MGI:2150152	NCBI_gene:56893
MGI:2443194	NCBI_gene:283254
MGI:1927947	NCBI_gene:9403
MGI:1914227	NCBI_gene:83540
MGI:2177957	NCBI_gene:91304
MGI:108517	NCBI_gene:6764
MGI:2444961	NCBI_gene:27147
MGI:2181193	NCBI_gene:79961
MGI:3036254	NCBI_gene:163259
MGI:1347044	NCBI_gene:5001
MGI:1924908	NCBI_gene:100616465
MGI:1891342	NCBI_gene:64900
MGI:1891340	NCBI_gene:23175
MGI:1891341	NCBI_gene:9663
MGI:96163	NCBI_gene:3162
MGI:109373	NCBI_gene:3163
MGI:1926210	NCBI_gene:64105
MGI:2154658	NCBI_gene:22888
MGI:1277176	NCBI_gene:131616
MGI:1261783	NCBI_gene:81553
MGI:1923520	NCBI_gene:51571
MGI:1349414	NCBI_gene:51138
MGI:1914247	NCBI_gene:5718
MGI:1922760	NCBI_gene:126123
MGI:3036282	NCBI_gene:55205
MGI:1919131	NCBI_gene:57136
MGI:2678952	NCBI_gene:388552
MGI:2444159	NCBI_gene:26034
MGI:2674130	NCBI_gene:154043
MGI:2685469	NCBI_gene:154075
MGI:2670958	NCBI_gene:10256
MGI:2661175	NCBI_gene:22866
MGI:1915651	NCBI_gene:92579
MGI:1277193	NCBI_gene:57818
MGI:95607	NCBI_gene:2538
MGI:2443973	NCBI_gene:9586
MGI:2443472	NCBI_gene:11016
MGI:109349	NCBI_gene:1386
MGI:2676308	NCBI_gene:23151
MGI:2685335	NCBI_gene:55784
MGI:1926021	NCBI_gene:79772
MGI:1345192	NCBI_gene:5719
MGI:1351744	NCBI_gene:10480
MGI:1349400	NCBI_gene:50813
MGI:1349388	NCBI_gene:64708
MGI:1918135	NCBI_gene:55174
MGI:99684	NCBI_gene:6263
MGI:99659	NCBI_gene:6261
MGI:99685	NCBI_gene:6262
MGI:99418	NCBI_gene:3709
MGI:96624	NCBI_gene:3710
MGI:96623	NCBI_gene:3708
MGI:97756	NCBI_gene:5552
MGI:1328337	NCBI_gene:4998
MGI:1345150	NCBI_gene:990
MGI:1261425	NCBI_gene:29102
MGI:2684908	NCBI_gene:442247
MGI:2149590	NCBI_gene:10738
MGI:101773	NCBI_gene:942
MGI:1930125	NCBI_gene:80380
MGI:1926446	NCBI_gene:29126
MGI:101775	NCBI_gene:941
MGI:1913951	NCBI_gene:283377
MGI:1914224	NCBI_gene:149603
MGI:2443787	NCBI_gene:220441
MGI:1922026	NCBI_gene:27068
MGI:97831	NCBI_gene:5464
MGI:2156841	NCBI_gene:9400
MGI:103021	NCBI_gene:5965
MGI:1328362	NCBI_gene:641
MGI:109635	NCBI_gene:7486
MGI:2153084	NCBI_gene:128553
MGI:2442819	NCBI_gene:57616
MGI:1346031	NCBI_gene:10194
MGI:103060	NCBI_gene:1893
MGI:1925638	NCBI_gene:9961
MGI:2147427	NCBI_gene:54663
MGI:106544	NCBI_gene:51490
MGI:2685966	NCBI_gene:79856
MGI:1916476	NCBI_gene:28966
MGI:1915755	NCBI_gene:738
MGI:2181053	NCBI_gene:54943
MGI:2142808	NCBI_gene:25839
MGI:1919997	NCBI_gene:125488
MGI:2444350	NCBI_gene:22996
MGI:1917113	NCBI_gene:158219
MGI:1915383	NCBI_gene:101060817
MGI:2449057	NCBI_gene:2617
MGI:1354947	NCBI_gene:11232
MGI:104719	NCBI_gene:3340
MGI:1932544	NCBI_gene:9348
MGI:1932545	NCBI_gene:64579
MGI:97040	NCBI_gene:8509
MGI:2441996	NCBI_gene:222537
MGI:1201606	NCBI_gene:9957
MGI:1333802	NCBI_gene:9956
MGI:1333792	NCBI_gene:9951
MGI:3580487	NCBI_gene:64711
MGI:1333861	NCBI_gene:9955
MGI:1333853	NCBI_gene:9953
MGI:1924880	NCBI_gene:56978
MGI:2141396	NCBI_gene:55359
MGI:99259	NCBI_gene:4145
MGI:88537	NCBI_gene:1445
MGI:99515	NCBI_gene:6850
MGI:99613	NCBI_gene:7535
MGI:1929470	NCBI_gene:7297
MGI:99928	NCBI_gene:3718
MGI:96629	NCBI_gene:3717
MGI:96628	NCBI_gene:3716
MGI:1930958	NCBI_gene:8711
MGI:1858308	NCBI_gene:102723738
MGI:104908	NCBI_gene:2185
MGI:95481	NCBI_gene:5747
MGI:95514	NCBI_gene:2242
MGI:105917	NCBI_gene:2241
MGI:87860	NCBI_gene:27
MGI:87859	NCBI_gene:25
MGI:96621	NCBI_gene:3702
MGI:88216	NCBI_gene:695
MGI:1101778	NCBI_gene:660
MGI:102960	NCBI_gene:7294
MGI:98662	NCBI_gene:7006
MGI:96052	NCBI_gene:3055
MGI:99147	NCBI_gene:7525
MGI:96892	NCBI_gene:4067
MGI:88169	NCBI_gene:640
MGI:96756	NCBI_gene:3932
MGI:98397	NCBI_gene:6714
MGI:95602	NCBI_gene:102724705
MGI:95527	NCBI_gene:2268
MGI:101865	NCBI_gene:6725
MGI:99683	NCBI_gene:5753
MGI:103265	NCBI_gene:2444
MGI:1914818	NCBI_gene:93621
MGI:1914307	NCBI_gene:10138
MGI:1929059	NCBI_gene:23429
MGI:1921446	NCBI_gene:55622
MGI:1921643	NCBI_gene:54627
MGI:1333110	NCBI_gene:8550
MGI:2143163	NCBI_gene:7867
MGI:109298	NCBI_gene:9261
MGI:1277171	NCBI_gene:1641
MGI:894279	NCBI_gene:2872
MGI:894316	NCBI_gene:102724915
MGI:88258	NCBI_gene:814
MGI:1913619	NCBI_gene:54920
MGI:1919166	NCBI_gene:11062
MGI:2147092	NCBI_gene:56931
MGI:1915980	NCBI_gene:64118
MGI:95653	NCBI_gene:26330
MGI:95640	NCBI_gene:2597
MGI:3606212	NCBI_gene:140893
MGI:2442995	NCBI_gene:5932
MGI:104900	NCBI_gene:4927
MGI:1920672	NCBI_gene:283571
MGI:97772	NCBI_gene:5629
MGI:1919419	NCBI_gene:23650
MGI:1926161	NCBI_gene:287015
MGI:2447992	NCBI_gene:84676
MGI:1889623	NCBI_gene:57159
MGI:3036269	NCBI_gene:84675
MGI:1933302	NCBI_gene:81603
MGI:1861440	NCBI_gene:51127
MGI:97904	NCBI_gene:5987
MGI:97904	NCBI_gene:5987
MGI:97904	NCBI_gene:5987
MGI:97904	NCBI_gene:5987
MGI:97904	NCBI_gene:5987
MGI:1914104	NCBI_gene:23087
MGI:2137353	NCBI_gene:81786
MGI:1918178	NCBI_gene:100419583
MGI:2684881	NCBI_gene:135644
MGI:2137354	NCBI_gene:114088
MGI:1917057	NCBI_gene:22954
MGI:1913847	NCBI_gene:10206
MGI:2137356	NCBI_gene:147166
MGI:1344333	NCBI_gene:11043
MGI:3612190	NCBI_gene:493829
MGI:1931835	NCBI_gene:54765
MGI:2664992	NCBI_gene:135892
MGI:1921985	NCBI_gene:9830
MGI:106657	NCBI_gene:6737
MGI:2384814	NCBI_gene:102725423
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:1337056	NCBI_gene:7726
MGI:102749	NCBI_gene:7706
MGI:1914199	NCBI_gene:286827
MGI:2142077	NCBI_gene:55128
MGI:2684862	NCBI_gene:25893
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1916347	NCBI_gene:89870
MGI:1859396	NCBI_gene:4210
MGI:3642989	NCBI_gene:205860
MGI:2684869	NCBI_gene:10475
MGI:2687279	NCBI_gene:339976
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:1338757	NCBI_gene:10107
MGI:2137352	NCBI_gene:117854
MGI:2685640	NCBI_gene:10346
MGI:3646853	NCBI_gene:85363
MGI:4821183	NCBI_gene:85363
MGI:2137355	NCBI_gene:81559
MGI:2387430	NCBI_gene:166655
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:1890659	NCBI_gene:202658
MGI:2385051	NCBI_gene:11074
MGI:2385051	NCBI_gene:11074
MGI:2385051	NCBI_gene:11074
MGI:2385051	NCBI_gene:11074
MGI:2385051	NCBI_gene:11074
MGI:2385051	NCBI_gene:11074
MGI:2177191	NCBI_gene:54836
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:2156378	NCBI_gene:80352
MGI:1100537	NCBI_gene:4281
MGI:3045323	NCBI_gene:440730
MGI:2673000	NCBI_gene:80128
MGI:2442815	NCBI_gene:201292
MGI:106264	NCBI_gene:55521
MGI:104662	NCBI_gene:5371
MGI:2685298	NCBI_gene:81844
MGI:109275	NCBI_gene:8805
MGI:2137357	NCBI_gene:51592
MGI:2152406	NCBI_gene:9866
MGI:2685973	NCBI_gene:131405
MGI:1918187	NCBI_gene:80263
MGI:1860040	NCBI_gene:10612
MGI:1914775	NCBI_gene:55223
MGI:1933163	NCBI_gene:23321
MGI:2153072	NCBI_gene:4591
MGI:109274	NCBI_gene:10155
MGI:107372	NCBI_gene:9317
MGI:1920961	NCBI_gene:93343
MGI:95833	NCBI_gene:2922
MGI:1915289	NCBI_gene:4828
MGI:1916977	NCBI_gene:64854
MGI:1270128	NCBI_gene:219333
MGI:107622	NCBI_gene:10713
MGI:106658	NCBI_gene:6722
MGI:99533	NCBI_gene:4209
MGI:99458	NCBI_gene:4208
MGI:99532	NCBI_gene:4205
MGI:109342	NCBI_gene:1939
MGI:2385131	NCBI_gene:56904
MGI:1859730	NCBI_gene:51100
MGI:1350923	NCBI_gene:152503
MGI:2444637	NCBI_gene:344558
MGI:2444628	NCBI_gene:153769
MGI:1913066	NCBI_gene:57630
MGI:700014	NCBI_gene:10580
MGI:700013	NCBI_gene:10174
MGI:1924574	NCBI_gene:8470
MGI:700009	NCBI_gene:6456
MGI:700011	NCBI_gene:6457
MGI:109186	NCBI_gene:4689
MGI:700010	NCBI_gene:6455
MGI:4937307	NCBI_gene:399671
MGI:1915964	NCBI_gene:83475
MGI:1914365	NCBI_gene:9045
MGI:1934604	NCBI_gene:11019
MGI:1933946	NCBI_gene:53635
MGI:1922863	NCBI_gene:102465480
MGI:1346869	NCBI_gene:6416
MGI:1346874	NCBI_gene:4215
MGI:1346873	NCBI_gene:10746
MGI:97303	NCBI_gene:4750
MGI:1346875	NCBI_gene:4216
MGI:1346871	NCBI_gene:5609
MGI:1346345	NCBI_gene:5607
MGI:1346867	NCBI_gene:102723826
MGI:1346866	NCBI_gene:5604
MGI:1917601	NCBI_gene:9989
MGI:1926334	NCBI_gene:5518
MGI:1920949	NCBI_gene:5519
MGI:1916678	NCBI_gene:200159
MGI:1925831	NCBI_gene:84294
MGI:1920986	NCBI_gene:51077
MGI:2444451	NCBI_gene:257160
MGI:2652132	NCBI_gene:754
MGI:104990	NCBI_gene:102724876
MGI:1915526	NCBI_gene:114034
MGI:2685159	NCBI_gene:154197
MGI:1921358	NCBI_gene:5073
MGI:1915553	NCBI_gene:92689
MGI:1917629	NCBI_gene:10827
MGI:104532	NCBI_gene:4248
MGI:1914681	NCBI_gene:399814
MGI:3045247	NCBI_gene:118663
MGI:1345156	NCBI_gene:64395
MGI:2139395	NCBI_gene:2801
MGI:107893	NCBI_gene:57102
MGI:1920944	NCBI_gene:55471
MGI:1925927	NCBI_gene:56254
MGI:2142048	NCBI_gene:9810
MGI:2687284	NCBI_gene:5210
MGI:107815	NCBI_gene:5208
MGI:107816	NCBI_gene:5207
MGI:2181202	NCBI_gene:5209
MGI:96418	NCBI_gene:3425
MGI:1917143	NCBI_gene:65260
MGI:105388	NCBI_gene:1031
MGI:1914816	NCBI_gene:51239
MGI:2384815	NCBI_gene:9617
MGI:1918830	NCBI_gene:54516
MGI:1919900	NCBI_gene:91574
MGI:1915822	NCBI_gene:3396
MGI:2443362	NCBI_gene:54900
MGI:2444777	NCBI_gene:23397
MGI:1918022	NCBI_gene:221504
MGI:1918022	NCBI_gene:221504
MGI:1931870	NCBI_gene:9278
MGI:1931870	NCBI_gene:9278
MGI:1931870	NCBI_gene:9278
MGI:1931870	NCBI_gene:9278
MGI:1931870	NCBI_gene:9278
MGI:1920930	NCBI_gene:653121
MGI:2139883	NCBI_gene:65986
MGI:1917016	NCBI_gene:113791
MGI:96079	NCBI_gene:3082
MGI:1196378	NCBI_gene:3026
MGI:96080	NCBI_gene:4485
MGI:3605764	NCBI_gene:729756
MGI:1298232	NCBI_gene:3003
MGI:109266	NCBI_gene:3001
MGI:1925212	NCBI_gene:22828
MGI:2146350	NCBI_gene:57466
MGI:1859320	NCBI_gene:50626
MGI:1913853	NCBI_gene:8487
MGI:2151221	NCBI_gene:102724054
MGI:97594	NCBI_gene:5567
MGI:97592	NCBI_gene:5566
MGI:108173	NCBI_gene:5593
MGI:108174	NCBI_gene:5592
MGI:1309999	NCBI_gene:5613
MGI:1277113	NCBI_gene:55690
MGI:1924399	NCBI_gene:23241
MGI:2685199	NCBI_gene:388115
MGI:1921443	NCBI_gene:26093
MGI:1918702	NCBI_gene:91369
MGI:1927653	NCBI_gene:54112
MGI:2135956	NCBI_gene:2834
MGI:892973	NCBI_gene:2842
MGI:2441843	NCBI_gene:10936
MGI:2180756	NCBI_gene:2847
MGI:108418	NCBI_gene:4887
MGI:3030419	NCBI_gene:256892
MGI:3030753	NCBI_gene:338674
MGI:3030293	NCBI_gene:135924
MGI:3030294	NCBI_gene:130075
MGI:3030572	NCBI_gene:390439
MGI:3030579	NCBI_gene:122748
MGI:3030850	NCBI_gene:390174
MGI:3030251	NCBI_gene:128367
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:2177479	NCBI_gene:26531
MGI:108082	NCBI_gene:4889
MGI:105374	NCBI_gene:100996758
MGI:95712	NCBI_gene:10888
MGI:104963	NCBI_gene:4886
MGI:1929676	NCBI_gene:10887
MGI:2181363	NCBI_gene:128674
MGI:98475	NCBI_gene:6869
MGI:98477	NCBI_gene:6865
MGI:102967	NCBI_gene:4543
MGI:2181726	NCBI_gene:4544
MGI:1333877	NCBI_gene:9248
MGI:2444814	NCBI_gene:79974
MGI:1917632	NCBI_gene:101928375
MGI:1920094	NCBI_gene:79734
MGI:1916509	NCBI_gene:54442
MGI:2145579	NCBI_gene:54793
MGI:2143151	NCBI_gene:54913
MGI:1917211	NCBI_gene:138716
MGI:1338044	NCBI_gene:1582
MGI:1097156	NCBI_gene:5740
MGI:1196437	NCBI_gene:6596
MGI:2654144	NCBI_gene:54821
