MGI:2387618	ZFIN:ZDB-GENE-070410-44
MGI:2146906	ZFIN:ZDB-GENE-040724-165
MGI:2682064	ZFIN:ZDB-GENE-040827-1
MGI:1916220	ZFIN:ZDB-GENE-061013-363
MGI:2385255	ZFIN:ZDB-GENE-050809-131
MGI:1915847	ZFIN:ZDB-GENE-041210-79
MGI:1931556	ZFIN:ZDB-GENE-050208-165
MGI:1933124	ZFIN:ZDB-GENE-060503-310
MGI:1344391	ZFIN:ZDB-GENE-040426-2813
MGI:107375	ZFIN:ZDB-GENE-081022-182
MGI:2139090	ZFIN:ZDB-GENE-030131-2310
MGI:1860093	ZFIN:ZDB-GENE-040426-1797
MGI:2151797	ZFIN:ZDB-GENE-070802-2
MGI:1097163	ZFIN:ZDB-GENE-030616-157
MGI:1891017	ZFIN:ZDB-GENE-040426-1255
MGI:1919070	ZFIN:ZDB-GENE-070928-9
MGI:2385328	ZFIN:ZDB-GENE-050522-322
MGI:1916172	ZFIN:ZDB-GENE-070112-1302
MGI:107750	ZFIN:ZDB-GENE-090121-1
MGI:1859616	ZFIN:ZDB-GENE-070112-922
MGI:1333115	ZFIN:ZDB-GENE-050227-16
MGI:1924059	ZFIN:ZDB-GENE-030131-5254
MGI:2443658	ZFIN:ZDB-GENE-030131-3785
MGI:1914561	ZFIN:ZDB-GENE-050522-94
MGI:1919998	ZFIN:ZDB-GENE-040724-118
MGI:3040695	ZFIN:ZDB-GENE-090313-43
MGI:97009	ZFIN:ZDB-GENE-030131-9123
MGI:1933847	ZFIN:ZDB-GENE-031202-2
MGI:105112	ZFIN:ZDB-GENE-060929-800
MGI:97011	ZFIN:ZDB-GENE-040426-2132
MGI:101900	ZFIN:ZDB-GENE-030901-2
MGI:1276107	ZFIN:ZDB-GENE-061009-22
MGI:1341867	ZFIN:ZDB-GENE-040724-262
MGI:2443938	ZFIN:ZDB-GENE-070820-2
MGI:97008	ZFIN:ZDB-GENE-070817-3
MGI:1919637	ZFIN:ZDB-GENE-030131-6692
MGI:2685067	ZFIN:ZDB-GENE-070112-162
MGI:2179069	ZFIN:ZDB-GENE-050417-36
MGI:2685357	ZFIN:ZDB-GENE-070705-452
MGI:1925059	ZFIN:ZDB-GENE-030131-4992
MGI:893597	ZFIN:ZDB-GENE-050417-324
MGI:1343142	ZFIN:ZDB-GENE-030131-7414
MGI:1928896	ZFIN:ZDB-GENE-040116-1
MGI:97342	ZFIN:ZDB-GENE-050302-58
MGI:2443132	ZFIN:ZDB-GENE-060503-399
MGI:95290	ZFIN:ZDB-GENE-070922-1
MGI:96828	ZFIN:ZDB-GENE-030131-7126
MGI:2151136	ZFIN:ZDB-GENE-070912-401
MGI:2151136	ZFIN:ZDB-GENE-050208-608
MGI:1340044	ZFIN:ZDB-GENE-050506-134
MGI:3584516	ZFIN:ZDB-GENE-080723-53
MGI:98935	ZFIN:ZDB-GENE-040426-803
MGI:95794	ZFIN:ZDB-GENE-050119-2
MGI:1278315	ZFIN:ZDB-GENE-050518-2
MGI:1298218	ZFIN:ZDB-GENE-090821-1
MGI:1096367	ZFIN:ZDB-GENE-991110-17
MGI:1096365	ZFIN:ZDB-GENE-991110-16
MGI:1096366	ZFIN:ZDB-GENE-991110-19
MGI:1921501	ZFIN:ZDB-GENE-041114-3
MGI:894297	ZFIN:ZDB-GENE-040426-1986
MGI:1197006	ZFIN:ZDB-GENE-110627-2
MGI:1289164	ZFIN:ZDB-GENE-041210-172
MGI:1920234	ZFIN:ZDB-GENE-040426-2933
MGI:1929671	ZFIN:ZDB-GENE-030131-3007
MGI:894703	ZFIN:ZDB-GENE-041213-1
MGI:2389364	ZFIN:ZDB-GENE-060531-162
MGI:894682	ZFIN:ZDB-GENE-080219-19
MGI:1095412	ZFIN:ZDB-GENE-100921-23
MGI:1336186	ZFIN:ZDB-GENE-040426-2765
MGI:1915512	ZFIN:ZDB-GENE-040426-1924
MGI:2446186	ZFIN:ZDB-GENE-030131-2906
MGI:1196345	ZFIN:ZDB-GENE-060929-914
MGI:101912	ZFIN:ZDB-GENE-060503-233
MGI:106369	ZFIN:ZDB-GENE-060825-160
MGI:97512	ZFIN:ZDB-GENE-090608-1
MGI:97515	ZFIN:ZDB-GENE-060531-130
MGI:97515	ZFIN:ZDB-GENE-070822-7
MGI:97511	ZFIN:ZDB-GENE-071009-1
MGI:107421	ZFIN:ZDB-GENE-030131-7293
MGI:97513	ZFIN:ZDB-GENE-040901-2
MGI:1927235	ZFIN:ZDB-GENE-030131-4909
MGI:2140260	ZFIN:ZDB-GENE-060927-1
MGI:1924393	ZFIN:ZDB-GENE-030131-9833
MGI:1919782	ZFIN:ZDB-GENE-070615-5
MGI:1344388	ZFIN:ZDB-GENE-050306-19
MGI:1915364	ZFIN:ZDB-GENE-070912-368
MGI:1919904	ZFIN:ZDB-GENE-040801-108
MGI:1315201	ZFIN:ZDB-GENE-030131-2279
MGI:1918788	ZFIN:ZDB-GENE-030131-4194
MGI:98446	ZFIN:ZDB-GENE-040625-156
MGI:1344416	ZFIN:ZDB-GENE-030131-494
MGI:107380	ZFIN:ZDB-GENE-040426-1632
MGI:2446212	ZFIN:ZDB-GENE-090313-325
MGI:1196252	ZFIN:ZDB-GENE-041212-64
MGI:88056	ZFIN:ZDB-GENE-070912-551
MGI:1197015	ZFIN:ZDB-GENE-010110-3
MGI:2445077	ZFIN:ZDB-GENE-081104-155
MGI:1858213	ZFIN:ZDB-GENE-030131-7860
MGI:1915293	ZFIN:ZDB-GENE-040426-2551
MGI:1859854	ZFIN:ZDB-GENE-040426-1812
MGI:106340	ZFIN:ZDB-GENE-050506-79
MGI:2441920	ZFIN:ZDB-GENE-050208-371
MGI:1917360	ZFIN:ZDB-GENE-100311-2
MGI:1344344	ZFIN:ZDB-GENE-030131-3036
MGI:1330239	ZFIN:ZDB-GENE-040801-115
MGI:1913498	ZFIN:ZDB-GENE-030131-6586
MGI:1916709	ZFIN:ZDB-GENE-050417-285
MGI:2150152	ZFIN:ZDB-GENE-030131-6269
MGI:2443194	ZFIN:ZDB-GENE-040608-1
MGI:2149786	ZFIN:ZDB-GENE-030410-4
MGI:1927947	ZFIN:ZDB-GENE-030327-1
MGI:1914227	ZFIN:ZDB-GENE-040426-1121
MGI:2177957	ZFIN:ZDB-GENE-080225-14
MGI:108517	ZFIN:ZDB-GENE-030131-2547
MGI:2181193	ZFIN:ZDB-GENE-061013-542
MGI:3036254	ZFIN:ZDB-GENE-081105-71
MGI:1347044	ZFIN:ZDB-GENE-040426-2275
MGI:1891342	ZFIN:ZDB-GENE-051120-171
MGI:1891340	ZFIN:ZDB-GENE-080722-2
MGI:1891341	ZFIN:ZDB-GENE-060503-153
MGI:96163	ZFIN:ZDB-GENE-030131-3102
MGI:109373	ZFIN:ZDB-GENE-091118-52
MGI:1926210	ZFIN:ZDB-GENE-090313-204
MGI:2154658	ZFIN:ZDB-GENE-110411-166
MGI:1261783	ZFIN:ZDB-GENE-031002-50
MGI:1923520	ZFIN:ZDB-GENE-040426-2590
MGI:1349414	ZFIN:ZDB-GENE-030131-4317
MGI:1914247	ZFIN:ZDB-GENE-030131-617
MGI:3036282	ZFIN:ZDB-GENE-060531-40
MGI:107769	ZFIN:ZDB-GENE-030131-7155
MGI:1919131	ZFIN:ZDB-GENE-020919-1
MGI:2678952	ZFIN:ZDB-GENE-050913-10
MGI:2444159	ZFIN:ZDB-GENE-080204-43
MGI:2670958	ZFIN:ZDB-GENE-040426-1802
MGI:2661175	ZFIN:ZDB-GENE-060228-5
MGI:1915651	ZFIN:ZDB-GENE-061215-19
MGI:95607	ZFIN:ZDB-GENE-050309-17
MGI:2443973	ZFIN:ZDB-GENE-091020-6
MGI:2443472	ZFIN:ZDB-GENE-050721-2
MGI:109349	ZFIN:ZDB-GENE-030911-8
MGI:2676308	ZFIN:ZDB-GENE-041210-211
MGI:2685335	ZFIN:ZDB-GENE-040724-63
MGI:1345192	ZFIN:ZDB-GENE-040426-1004
MGI:1351744	ZFIN:ZDB-GENE-040426-2643
MGI:1349388	ZFIN:ZDB-GENE-030131-8680
MGI:1918135	ZFIN:ZDB-GENE-050522-2
MGI:99684	ZFIN:ZDB-GENE-041001-165
MGI:99659	ZFIN:ZDB-GENE-020108-2
MGI:99685	ZFIN:ZDB-GENE-071001-1
MGI:99685	ZFIN:ZDB-GENE-061226-3
MGI:99418	ZFIN:ZDB-GENE-050419-192
MGI:96624	ZFIN:ZDB-GENE-070605-1
MGI:97756	ZFIN:ZDB-GENE-030131-7127
MGI:1328337	ZFIN:ZDB-GENE-030131-6960
MGI:1345150	ZFIN:ZDB-GENE-050506-131
MGI:1261425	ZFIN:ZDB-GENE-070209-23
MGI:1930125	ZFIN:ZDB-GENE-080204-46
MGI:1913951	ZFIN:ZDB-GENE-040718-180
MGI:2443787	ZFIN:ZDB-GENE-050327-84
MGI:1922026	ZFIN:ZDB-GENE-040426-1857
MGI:97831	ZFIN:ZDB-GENE-040426-1695
MGI:103021	ZFIN:ZDB-GENE-050809-134
MGI:1328362	ZFIN:ZDB-GENE-070702-5
MGI:109635	ZFIN:ZDB-GENE-070702-2
MGI:1346031	ZFIN:ZDB-GENE-030820-3
MGI:1925638	ZFIN:ZDB-GENE-030826-33
MGI:2147427	ZFIN:ZDB-GENE-060929-1138
MGI:106544	ZFIN:ZDB-GENE-040912-53
MGI:2685966	ZFIN:ZDB-GENE-060825-154
MGI:1916476	ZFIN:ZDB-GENE-050913-45
MGI:1915755	ZFIN:ZDB-GENE-030131-6008
MGI:2181053	ZFIN:ZDB-GENE-050417-130
MGI:2142808	ZFIN:ZDB-GENE-060312-33
MGI:1919997	ZFIN:ZDB-GENE-050522-194
MGI:2444350	ZFIN:ZDB-GENE-091116-42
MGI:1915383	ZFIN:ZDB-GENE-040718-319
MGI:2449057	ZFIN:ZDB-GENE-030131-9174
MGI:1354947	ZFIN:ZDB-GENE-060810-116
MGI:1932545	ZFIN:ZDB-GENE-090312-199
MGI:1201606	ZFIN:ZDB-GENE-070202-1
MGI:1333802	ZFIN:ZDB-GENE-070202-7
MGI:1333792	ZFIN:ZDB-GENE-070202-8
MGI:3580487	ZFIN:ZDB-GENE-070202-5
MGI:1924880	ZFIN:ZDB-GENE-060526-174
MGI:2141396	ZFIN:ZDB-GENE-090313-143
MGI:99259	ZFIN:ZDB-GENE-070705-183
MGI:88537	ZFIN:ZDB-GENE-061103-493
MGI:99515	ZFIN:ZDB-GENE-040702-3
MGI:1929470	ZFIN:ZDB-GENE-071116-4
MGI:96629	ZFIN:ZDB-GENE-980526-481
MGI:96628	ZFIN:ZDB-GENE-980526-142
MGI:1858308	ZFIN:ZDB-GENE-091118-85
MGI:104908	ZFIN:ZDB-GENE-080207-1
MGI:95481	ZFIN:ZDB-GENE-020114-1
MGI:95514	ZFIN:ZDB-GENE-100812-10
MGI:105917	ZFIN:ZDB-GENE-060526-234
MGI:87860	ZFIN:ZDB-GENE-020809-2
MGI:87859	ZFIN:ZDB-GENE-100812-9
MGI:96621	ZFIN:ZDB-GENE-990415-261
MGI:88216	ZFIN:ZDB-GENE-070531-1
MGI:98662	ZFIN:ZDB-GENE-030131-7499
MGI:96052	ZFIN:ZDB-GENE-090313-72
MGI:99147	ZFIN:ZDB-GENE-050126-1
MGI:96892	ZFIN:ZDB-GENE-040912-7
MGI:88169	ZFIN:ZDB-GENE-040617-1
MGI:98397	ZFIN:ZDB-GENE-030131-3809
MGI:95602	ZFIN:ZDB-GENE-030903-5
MGI:95527	ZFIN:ZDB-GENE-030131-9517
MGI:103265	ZFIN:ZDB-GENE-110411-7
MGI:1914307	ZFIN:ZDB-GENE-041210-115
MGI:1929059	ZFIN:ZDB-GENE-061103-96
MGI:1921446	ZFIN:ZDB-GENE-030102-1
MGI:1333110	ZFIN:ZDB-GENE-040718-25
MGI:2143163	ZFIN:ZDB-GENE-061215-124
MGI:109298	ZFIN:ZDB-GENE-030131-5532
MGI:894279	ZFIN:ZDB-GENE-030829-2
MGI:894316	ZFIN:ZDB-GENE-080220-11
MGI:88258	ZFIN:ZDB-GENE-050417-76
MGI:1913619	ZFIN:ZDB-GENE-100922-233
MGI:1919166	ZFIN:ZDB-GENE-040801-233
MGI:2147092	ZFIN:ZDB-GENE-040426-1260
MGI:1915980	ZFIN:ZDB-GENE-030131-1435
MGI:95653	ZFIN:ZDB-GENE-020913-1
MGI:95640	ZFIN:ZDB-GENE-030115-1
MGI:2442995	ZFIN:ZDB-GENE-050220-14
MGI:104900	ZFIN:ZDB-GENE-050522-297
MGI:97772	ZFIN:ZDB-GENE-980526-397
MGI:3036269	ZFIN:ZDB-GENE-060312-37
MGI:1933302	ZFIN:ZDB-GENE-030131-4325
MGI:1914104	ZFIN:ZDB-GENE-030131-8043
MGI:2137353	ZFIN:ZDB-GENE-030131-8043
MGI:1918178	ZFIN:ZDB-GENE-030131-8043
MGI:2137354	ZFIN:ZDB-GENE-030131-8043
MGI:1917057	ZFIN:ZDB-GENE-060428-1
MGI:1913847	ZFIN:ZDB-GENE-050522-516
MGI:2137356	ZFIN:ZDB-GENE-090512-6
MGI:1344333	ZFIN:ZDB-GENE-040426-1000
MGI:2384814	ZFIN:ZDB-GENE-050420-117
MGI:1337056	ZFIN:ZDB-GENE-050420-117
MGI:1914199	ZFIN:ZDB-GENE-050420-117
MGI:1890659	ZFIN:ZDB-GENE-050420-117
MGI:2177191	ZFIN:ZDB-GENE-050420-117
MGI:1100537	ZFIN:ZDB-GENE-110411-205
MGI:1919206	ZFIN:ZDB-GENE-040914-87
MGI:2673000	ZFIN:ZDB-GENE-060503-466
MGI:106264	ZFIN:ZDB-GENE-040426-2936
MGI:2137357	ZFIN:ZDB-GENE-030131-2773
MGI:2152406	ZFIN:ZDB-GENE-040724-145
MGI:2685973	ZFIN:ZDB-GENE-040128-1
MGI:1918187	ZFIN:ZDB-GENE-070912-389
MGI:1860040	ZFIN:ZDB-GENE-070112-1132
MGI:1914775	ZFIN:ZDB-GENE-070112-502
MGI:1933163	ZFIN:ZDB-GENE-050327-99
MGI:2153072	ZFIN:ZDB-GENE-030131-2957
MGI:109274	ZFIN:ZDB-GENE-030131-5913
MGI:107372	ZFIN:ZDB-GENE-060825-190
MGI:1915289	ZFIN:ZDB-GENE-081022-31
MGI:1915289	ZFIN:ZDB-GENE-050419-3
MGI:1916977	ZFIN:ZDB-GENE-070705-213
MGI:1270128	ZFIN:ZDB-GENE-060228-3
MGI:107622	ZFIN:ZDB-GENE-030131-966
MGI:106658	ZFIN:ZDB-GENE-990714-29
MGI:99533	ZFIN:ZDB-GENE-990415-164
MGI:99458	ZFIN:ZDB-GENE-040901-7
MGI:99532	ZFIN:ZDB-GENE-990415-163
MGI:109342	ZFIN:ZDB-GENE-040426-1226
MGI:2385131	ZFIN:ZDB-GENE-040426-833
MGI:1859730	ZFIN:ZDB-GENE-050417-89
MGI:1350923	ZFIN:ZDB-GENE-050522-481
MGI:2444637	ZFIN:ZDB-GENE-081104-105
MGI:1913066	ZFIN:ZDB-GENE-030131-6288
MGI:700014	ZFIN:ZDB-GENE-090313-168
MGI:700013	ZFIN:ZDB-GENE-050327-1
MGI:1924574	ZFIN:ZDB-GENE-070308-2
MGI:700009	ZFIN:ZDB-GENE-040121-3
MGI:700011	ZFIN:ZDB-GENE-040121-4
MGI:109186	ZFIN:ZDB-GENE-041124-1
MGI:700010	ZFIN:ZDB-GENE-031001-6
MGI:1915964	ZFIN:ZDB-GENE-030131-451
MGI:1914365	ZFIN:ZDB-GENE-030131-2085
MGI:1934604	ZFIN:ZDB-GENE-040426-1528
MGI:2684960	ZFIN:ZDB-GENE-070615-4
MGI:1922863	ZFIN:ZDB-GENE-040426-2850
MGI:1346869	ZFIN:ZDB-GENE-060512-98
MGI:1346874	ZFIN:ZDB-GENE-070910-1
MGI:1346873	ZFIN:ZDB-GENE-120215-96
MGI:1346875	ZFIN:ZDB-GENE-990603-4
MGI:1346871	ZFIN:ZDB-GENE-090312-186
MGI:1346345	ZFIN:ZDB-GENE-030131-1517
MGI:1346867	ZFIN:ZDB-GENE-041027-1
MGI:1346866	ZFIN:ZDB-GENE-040426-2759
MGI:1920949	ZFIN:ZDB-GENE-040426-2700
MGI:1925831	ZFIN:ZDB-GENE-050417-353
MGI:2444451	ZFIN:ZDB-GENE-060526-39
MGI:2444451	ZFIN:ZDB-GENE-030131-2439
MGI:2652132	ZFIN:ZDB-GENE-041010-10
MGI:104990	ZFIN:ZDB-GENE-030131-5056
MGI:1915526	ZFIN:ZDB-GENE-070912-533
MGI:1921358	ZFIN:ZDB-GENE-040426-880
MGI:1915553	ZFIN:ZDB-GENE-070410-52
MGI:1917629	ZFIN:ZDB-GENE-030131-6308
MGI:3045247	ZFIN:ZDB-GENE-100513-3
MGI:1345156	ZFIN:ZDB-GENE-030131-865
MGI:2139395	ZFIN:ZDB-GENE-081030-1
MGI:107893	ZFIN:ZDB-GENE-061110-34
MGI:1920944	ZFIN:ZDB-GENE-060929-628
MGI:2142048	ZFIN:ZDB-GENE-030131-6607
MGI:2687284	ZFIN:ZDB-GENE-051120-51
MGI:107816	ZFIN:ZDB-GENE-090312-154
MGI:2181202	ZFIN:ZDB-GENE-040426-2724
MGI:96418	ZFIN:ZDB-GENE-060526-29
MGI:1917143	ZFIN:ZDB-GENE-041014-16
MGI:2384815	ZFIN:ZDB-GENE-050220-8
MGI:1918830	ZFIN:ZDB-GENE-030131-8198
MGI:2444777	ZFIN:ZDB-GENE-070112-652
MGI:1931870	ZFIN:ZDB-GENE-010110-4
MGI:1920930	ZFIN:ZDB-GENE-060421-5153
MGI:2139883	ZFIN:ZDB-GENE-030429-10
MGI:2387181	ZFIN:ZDB-GENE-050417-42
MGI:1917016	ZFIN:ZDB-GENE-031030-14
MGI:96079	ZFIN:ZDB-GENE-041014-2
MGI:96080	ZFIN:ZDB-GENE-020806-3
MGI:1925212	ZFIN:ZDB-GENE-030131-4817
MGI:2146350	ZFIN:ZDB-GENE-030131-9003
MGI:1859320	ZFIN:ZDB-GENE-060929-720
MGI:1913853	ZFIN:ZDB-GENE-030131-3756
MGI:2151221	ZFIN:ZDB-GENE-050320-123
MGI:97592	ZFIN:ZDB-GENE-040426-1351
MGI:97592	ZFIN:ZDB-GENE-050114-6
MGI:108173	ZFIN:ZDB-GENE-060531-80
MGI:108174	ZFIN:ZDB-GENE-040426-1308
MGI:1309999	ZFIN:ZDB-GENE-090313-408
MGI:1277113	ZFIN:ZDB-GENE-050208-244
MGI:1924399	ZFIN:ZDB-GENE-081218-1
MGI:1921443	ZFIN:ZDB-GENE-060929-520
MGI:1927653	ZFIN:ZDB-GENE-030131-8265
MGI:892973	ZFIN:ZDB-GENE-040426-1295
MGI:2441843	ZFIN:ZDB-GENE-100316-3
MGI:2180756	ZFIN:ZDB-GENE-030502-5
MGI:108082	ZFIN:ZDB-GENE-980526-393
MGI:95712	ZFIN:ZDB-GENE-060526-286
MGI:104963	ZFIN:ZDB-GENE-080221-1
MGI:98475	ZFIN:ZDB-GENE-060526-185
MGI:98477	ZFIN:ZDB-GENE-090312-188
MGI:102967	ZFIN:ZDB-GENE-990415-155
MGI:1333877	ZFIN:ZDB-GENE-990415-158
MGI:2444814	ZFIN:ZDB-GENE-041210-247
MGI:1917632	ZFIN:ZDB-GENE-060825-85
MGI:1916509	ZFIN:ZDB-GENE-030131-727
MGI:2145579	ZFIN:ZDB-GENE-040718-238
MGI:1917211	ZFIN:ZDB-GENE-040718-275
MGI:1338044	ZFIN:ZDB-GENE-040808-53
MGI:1097156	ZFIN:ZDB-GENE-070116-1
MGI:1196437	ZFIN:ZDB-GENE-030131-3306
MGI:1915308	ZFIN:ZDB-GENE-040426-892
MGI:3605986	ZFIN:ZDB-GENE-060810-50
MGI:894697	ZFIN:ZDB-GENE-040426-968
MGI:2147538	ZFIN:ZDB-GENE-021025-1
MGI:106209	ZFIN:ZDB-GENE-030131-9923
MGI:1935129	ZFIN:ZDB-GENE-070705-296
MGI:1935127	ZFIN:ZDB-GENE-021125-1
MGI:1276124	ZFIN:ZDB-GENE-081104-186
MGI:2448567	ZFIN:ZDB-GENE-050419-256
MGI:3036258	ZFIN:ZDB-GENE-041111-187
MGI:3036258	ZFIN:ZDB-GENE-030131-4532
MGI:88192	ZFIN:ZDB-GENE-030605-1
MGI:99603	ZFIN:ZDB-GENE-030131-5964
MGI:2444817	ZFIN:ZDB-GENE-041210-321
MGI:1100494	ZFIN:ZDB-GENE-070228-1
MGI:95453	ZFIN:ZDB-GENE-050522-499
MGI:95453	ZFIN:ZDB-GENE-091113-61
MGI:2444748	ZFIN:ZDB-GENE-030131-6320
MGI:1915392	ZFIN:ZDB-GENE-041014-72
MGI:1924001	ZFIN:ZDB-GENE-030131-497
MGI:1915022	ZFIN:ZDB-GENE-070912-179
MGI:1923501	ZFIN:ZDB-GENE-110411-274
MGI:1933196	ZFIN:ZDB-GENE-030131-3097
MGI:103067	ZFIN:ZDB-GENE-030912-11
MGI:1859183	ZFIN:ZDB-GENE-041210-303
MGI:1921294	ZFIN:ZDB-GENE-110411-73
MGI:1913570	ZFIN:ZDB-GENE-040426-2523
MGI:1917875	ZFIN:ZDB-GENE-040426-2005
MGI:2142810	ZFIN:ZDB-GENE-091204-125
MGI:1914120	ZFIN:ZDB-GENE-030131-7389
MGI:96074	ZFIN:ZDB-GENE-030131-2333
MGI:96073	ZFIN:ZDB-GENE-050417-283
MGI:98914	ZFIN:ZDB-GENE-060526-348
MGI:1918457	ZFIN:ZDB-GENE-040912-79
MGI:1928484	ZFIN:ZDB-GENE-040426-792
MGI:1278321	ZFIN:ZDB-GENE-040426-802
MGI:1278322	ZFIN:ZDB-GENE-070629-5
MGI:1929274	ZFIN:ZDB-GENE-040426-904
MGI:1859168	ZFIN:ZDB-GENE-100922-272
MGI:1915305	ZFIN:ZDB-GENE-040426-959
MGI:3045226	ZFIN:ZDB-GENE-040219-7
MGI:1346060	ZFIN:ZDB-GENE-040219-6
MGI:1341296	ZFIN:ZDB-GENE-040220-1
MGI:2384996	ZFIN:ZDB-GENE-070410-55
MGI:2447899	ZFIN:ZDB-GENE-080327-13
MGI:1921761	ZFIN:ZDB-GENE-030131-9774
MGI:2153463	ZFIN:ZDB-GENE-040426-1225
MGI:107973	ZFIN:ZDB-GENE-061009-25
MGI:2156367	ZFIN:ZDB-GENE-031113-8
MGI:2177651	ZFIN:ZDB-GENE-110714-1
MGI:2443855	ZFIN:ZDB-GENE-030131-4683
MGI:2444885	ZFIN:ZDB-GENE-050522-160
MGI:1922228	ZFIN:ZDB-GENE-050419-235
MGI:1351608	ZFIN:ZDB-GENE-040912-133
MGI:2141520	ZFIN:ZDB-GENE-060503-135
MGI:1347245	ZFIN:ZDB-GENE-060130-38
MGI:1920177	ZFIN:ZDB-GENE-050522-198
MGI:1913324	ZFIN:ZDB-GENE-050320-29
MGI:1914745	ZFIN:ZDB-GENE-040808-17
MGI:1922032	ZFIN:ZDB-GENE-041210-98
MGI:1923735	ZFIN:ZDB-GENE-041114-23
MGI:2446126	ZFIN:ZDB-GENE-090313-207
MGI:1344352	ZFIN:ZDB-GENE-030131-6117
MGI:2183703	ZFIN:ZDB-GENE-021205-1
MGI:1918419	ZFIN:ZDB-GENE-041014-367
MGI:2154441	ZFIN:ZDB-GENE-051120-21
MGI:108247	ZFIN:ZDB-GENE-050522-44
MGI:1923582	ZFIN:ZDB-GENE-040426-2671
MGI:2676394	ZFIN:ZDB-GENE-060825-81
MGI:106463	ZFIN:ZDB-GENE-060825-87
MGI:2148199	ZFIN:ZDB-GENE-050417-232
MGI:1351343	ZFIN:ZDB-GENE-021120-2
MGI:1351340	ZFIN:ZDB-GENE-061009-13
MGI:1351341	ZFIN:ZDB-GENE-030131-5781
MGI:1351338	ZFIN:ZDB-GENE-030131-7893
MGI:1351339	ZFIN:ZDB-GENE-030131-8097
MGI:1922090	ZFIN:ZDB-GENE-060929-640
MGI:1328356	ZFIN:ZDB-GENE-040426-935
MGI:2385231	ZFIN:ZDB-GENE-040910-3
MGI:107862	ZFIN:ZDB-GENE-040718-267
MGI:1914921	ZFIN:ZDB-GENE-070424-220
MGI:1914921	ZFIN:ZDB-GENE-030131-8752
MGI:2142572	ZFIN:ZDB-GENE-061103-409
MGI:1915388	ZFIN:ZDB-GENE-091204-75
MGI:103071	ZFIN:ZDB-GENE-060929-492
MGI:1921166	ZFIN:ZDB-GENE-040614-1
MGI:2152453	ZFIN:ZDB-GENE-990714-3
MGI:1861437	ZFIN:ZDB-GENE-990714-4
MGI:1891414	ZFIN:ZDB-GENE-040704-35
MGI:1924282	ZFIN:ZDB-GENE-100922-224
MGI:1923275	ZFIN:ZDB-GENE-040426-2441
MGI:1860490	ZFIN:ZDB-GENE-040801-138
MGI:1922464	ZFIN:ZDB-GENE-101011-1
MGI:1917447	ZFIN:ZDB-GENE-040831-3
MGI:2442253	ZFIN:ZDB-GENE-060908-1
MGI:1915281	ZFIN:ZDB-GENE-030131-5997
MGI:1890222	ZFIN:ZDB-GENE-030131-2433
MGI:1915170	ZFIN:ZDB-GENE-020419-35
MGI:101816	ZFIN:ZDB-GENE-040426-2932
MGI:1343961	ZFIN:ZDB-GENE-020905-3
MGI:109519	ZFIN:ZDB-GENE-060526-307
MGI:1919077	ZFIN:ZDB-GENE-091118-73
MGI:99470	ZFIN:ZDB-GENE-040426-1912
MGI:2443386	ZFIN:ZDB-GENE-030131-1673
MGI:107373	ZFIN:ZDB-GENE-000831-4
MGI:103268	ZFIN:ZDB-GENE-061103-529
MGI:1916658	ZFIN:ZDB-GENE-040426-894
MGI:1914111	ZFIN:ZDB-GENE-070327-1
MGI:1919679	ZFIN:ZDB-GENE-081104-137
MGI:1913576	ZFIN:ZDB-GENE-050413-1
MGI:3045263	ZFIN:ZDB-GENE-040426-1238
MGI:892995	ZFIN:ZDB-GENE-031113-20
MGI:1353428	ZFIN:ZDB-GENE-070801-3
MGI:1925371	ZFIN:ZDB-GENE-030131-8928
MGI:1927346	ZFIN:ZDB-GENE-030131-3093
MGI:1919522	ZFIN:ZDB-GENE-040426-1153
MGI:1928373	ZFIN:ZDB-GENE-040426-2483
MGI:1915326	ZFIN:ZDB-GENE-040718-130
MGI:894332	ZFIN:ZDB-GENE-990715-11
MGI:894289	ZFIN:ZDB-GENE-070112-292
MGI:95275	ZFIN:ZDB-GENE-081028-51
MGI:1926211	ZFIN:ZDB-GENE-040426-1734
MGI:1098727	ZFIN:ZDB-GENE-040718-242
MGI:102744	ZFIN:ZDB-GENE-040718-69
MGI:2138133	ZFIN:ZDB-GENE-040426-2547
MGI:2443390	ZFIN:ZDB-GENE-030131-1783
MGI:1917394	ZFIN:ZDB-GENE-071004-44
MGI:2147870	ZFIN:ZDB-GENE-080114-1
MGI:1915689	ZFIN:ZDB-GENE-061128-1
MGI:1889507	ZFIN:ZDB-GENE-090312-76
MGI:2443542	ZFIN:ZDB-GENE-090312-76
MGI:2684789	ZFIN:ZDB-GENE-060526-97
MGI:1927197	ZFIN:ZDB-GENE-050208-523
MGI:1914394	ZFIN:ZDB-GENE-030131-6062
MGI:2145950	ZFIN:ZDB-GENE-030616-572
MGI:1890169	ZFIN:ZDB-GENE-061103-403
MGI:1924557	ZFIN:ZDB-GENE-050417-279
MGI:1922368	ZFIN:ZDB-GENE-061013-487
MGI:1098644	ZFIN:ZDB-GENE-080917-20
MGI:2652847	ZFIN:ZDB-GENE-060531-43
MGI:1919517	ZFIN:ZDB-GENE-030131-2965
MGI:1919205	ZFIN:ZDB-GENE-030131-179
MGI:1915609	ZFIN:ZDB-GENE-041212-28
MGI:1913394	ZFIN:ZDB-GENE-040718-259
MGI:1921657	ZFIN:ZDB-GENE-040426-995
MGI:88046	ZFIN:ZDB-GENE-040319-1
